id_number,space_group
1021286,38
1021287,38
1021288,38
1021289,38
1021290,38
1021291,38
1021292,38
1021293,38
1021294,38
1021295,38
1021296,38
1021297,38
1021298,38
1021299,38
10213,141
1021300,38
1021301,38
1021302,38
1021303,38
1021304,38
1021305,38
1021306,38
1021307,38
1021308,38
1021309,38
1021310,38
1021311,38
1021312,38
1021313,38
1021314,38
1021315,38
1021316,38
1021317,38
1021318,38
1021319,38
1021320,38
1021321,38
1021322,38
1021323,191
1021327,123
1021328,217
1021330,147
1021341,38
1021342,38
1021344,38
1021345,38
1021346,38
1021347,38
1021348,38
1021349,38
1021350,38
1021351,38
1021352,38
1021353,38
1021354,38
1021355,38
1021356,38
1021357,38
1021358,38
1021359,38
1021360,38
1019743,215
1019744,43
1019745,15
1019746,2
1019747,2
1019774,15
1019775,147
1019777,14
1019778,64
1019779,162
1019781,15
1019782,14
1019783,14
1019784,62
1019785,14
1019786,14
1019787,15
1019788,218
1019789,73
1019791,9
1019792,12
1019793,11
1019794,20
1019796,194
1019797,76
1019799,221
10198,221
1019800,221
1019801,221
1019802,12
1019803,14
1019804,130
1019805,9
1019806,11
1019808,4
1019809,31
1019888,139
1019889,19
1019891,33
1019892,13
1019893,100
1019894,14
1019895,62
1019896,12
1019897,62
1019898,141
10199,182
1019967,19
1019968,14
102,225
1020,221
10200,194
1020009,178
1020010,63
1020011,147
1020012,29
1020013,62
1020014,14
1020015,2
1020016,12
1020018,14
1020019,36
1020020,221
1020022,2
1020023,33
1020024,14
1020025,62
1020026,2
1020027,14
1020029,221
1020030,14
1020031,14
1020032,221
1020056,15
1020057,14
1020058,148
1020059,36
1020060,19
10201,139
1020106,7
1020107,88
1020108,12
1020109,62
1020110,2
1020112,36
1020114,55
1020115,7
1020117,7
1020118,29
1020122,2
1020123,13
1020124,14
1020125,29
1020141,5
1020142,154
1020144,1
1020145,19
1020146,11
1020147,198
1020159,19
1020160,61
1020161,230
1020162,33
1020163,64
1020164,20
1020179,2
1020180,14
1020181,15
1020193,14
10203,193
1020361,13
10204,194
1020578,221
1020587,88
1020588,13
1020590,221
1020591,221
1020592,128
1020594,62
1020595,221
1020596,15
1020598,141
1020599,19
1020606,14
1020608,14
1020609,62
1020610,61
1020611,62
1020612,14
1020613,61
1020615,18
1020616,33
1020620,5
1020621,31
1020622,127
1020623,148
1020624,33
1020625,221
1020626,167
1020627,2
1020628,15
1020629,14
1020630,26
1022217,38
1022221,38
1022230,38
1022235,38
1022236,38
1022242,38
1022246,38
1022263,38
1022266,38
10223,36
1022314,38
1022315,38
1022318,38
1022325,38
1022326,38
1022329,38
1022345,38
1022348,38
1022353,38
1022384,38
1022387,38
10224,166
1022415,38
1022451,38
1022452,38
1022454,38
1022455,38
1022456,38
1022457,38
1022458,38
1022459,38
1022460,38
1022461,38
1022462,38
1022463,38
1022464,38
1022465,38
1022466,38
1022467,38
1022468,38
1022471,38
1022472,38
1022473,38
1022474,38
1022476,38
1022477,38
1022478,38
1022479,38
1022484,38
1022485,38
1022488,123
1022489,38
1022492,38
1022493,38
1022494,38
10225,160
1022503,38
1022507,38
1022509,38
1022513,38
1022514,123
1022515,38
1022517,38
1022526,38
1022531,38
1022532,38
1022534,38
1022537,38
1022538,38
1022540,38
1022541,38
1022542,38
1022543,38
1022545,38
1022547,38
1022551,38
1022553,38
1022554,38
1022576,38
1022578,38
1022581,38
1022582,38
1022583,38
1022584,187
1022586,38
1022587,38
1022588,38
1022589,38
1022590,38
1022591,38
1022592,38
1022593,38
1022594,38
1022595,38
1022596,38
1022597,38
1022598,38
1022599,38
10226,166
1022600,38
1022601,38
1022602,38
1022603,38
1022604,38
1022605,187
1022606,38
1022607,38
1022608,38
1022609,38
1022610,38
1022611,38
1022612,38
1022613,38
1022614,38
1022615,38
1022616,38
1022617,38
1022618,38
1022619,38
1022620,38
1022621,38
1022622,38
1022623,38
1022624,38
1022625,38
1022626,38
1022627,38
1022628,38
1022629,38
1022630,38
1022631,38
1022632,38
1022633,38
1022634,38
1022635,38
1022636,38
1022637,38
1022638,38
1022640,38
1022642,38
1022643,38
1022646,38
1022647,38
1022658,38
1022659,38
1022665,38
1022672,38
1022676,38
1022677,38
1022683,38
1022684,38
1022685,38
1022697,65
1022698,38
1022711,38
1022712,38
1022713,38
1022715,38
1022717,194
1022718,38
1022720,2
1022721,221
1022722,139
1022723,139
1022724,123
1022725,225
1022726,64
1022728,139
1022729,225
1022730,139
1022731,42
1022732,129
1022733,164
1022736,38
1022793,38
10228,164
1022803,176
1022804,123
1022805,38
1022806,38
1022808,194
1022809,14
1022811,38
1022812,38
1022813,38
1022814,38
1022815,38
1022817,38
1022818,38
1022820,38
1022825,38
1022827,38
1022831,38
1022832,38
1022834,38
1022836,38
1022844,38
1022847,38
1022862,38
1022869,38
1022874,38
1022875,38
1022889,38
10229,223
1022910,38
1022917,38
1022923,65
1022924,38
1022926,38
1022931,38
1022934,38
1022939,38
1022940,38
1022946,38
1022947,38
1022952,38
1022954,38
1022955,38
1022960,38
1022962,38
1022963,38
1022964,38
1022965,15
1022967,38
1022968,38
1022970,38
1022971,38
1022972,38
1022974,38
1022975,38
1022976,38
1022978,38
1022979,38
1022980,38
1022981,38
1022982,38
1022983,38
1022984,38
1022985,38
1022987,38
1022997,38
1023,194
1023000,38
1023001,38
1023003,38
1023005,38
1023012,38
1023013,38
1023014,38
1023027,38
1023047,38
1023052,38
1023061,38
1023063,38
1023074,38
1023076,38
1023083,38
10231,156
1023121,38
1023122,38
1023124,82
1023125,141
1023127,223
1023128,225
1023129,221
1023130,129
1023132,64
1023139,38
1023140,38
1023141,38
1023142,38
1023143,38
1023144,38
1023145,38
1023146,38
1023147,38
1023148,38
1023149,38
1023150,38
1023151,38
1023152,38
1023153,38
1023154,38
1023155,38
1023156,38
1023157,38
1023179,38
1023181,38
1023188,38
1023192,38
1023193,123
10232,156
1023204,38
1023208,123
1023211,38
1023213,38
1023215,38
1023224,38
1023227,123
1023234,38
1023239,38
1023247,38
1023248,38
1023250,38
1023252,38
1023253,38
1023254,38
1023255,38
1023256,38
1023257,38
1023262,38
1023263,38
1023265,38
1023266,38
1023267,38
1023268,38
1023270,38
1023272,38
1023273,38
1023274,38
1023275,38
1023276,38
1023277,38
1023278,38
1023279,38
1023280,38
1023281,38
1023284,38
1023285,38
1023286,38
1023287,38
1023288,38
1023289,38
1023290,38
1023291,38
1023293,38
1023294,38
1023295,38
1023296,38
1023297,38
1023298,38
1023299,38
10233,62
1023300,38
1023301,38
1023302,38
1023303,38
1023304,38
1023306,38
1023308,38
1023310,38
1023312,38
1023313,38
1023314,38
1023319,38
1023320,38
1023325,38
1023329,123
1023336,38
1023338,38
1023360,38
1023362,38
1023365,38
1023366,123
1023367,38
1023371,1
1023382,38
1023393,38
1023394,38
1023395,38
1023396,38
1023397,38
1023398,38
1023399,38
10234,62
1023400,38
1023401,38
1023402,38
1023403,38
1023409,38
1023416,38
1023478,187
1023479,38
1023480,38
1023481,38
1023482,38
1021720,38
1021721,38
1021726,38
1021728,38
1021731,38
1021737,38
1021747,38
1022205,38
1022206,38
1022207,38
1022208,38
1022209,38
1022213,38
1022216,38
1021361,38
1021362,38
1021364,38
1021365,38
1021366,38
1021368,38
1021369,38
1020631,161
1020632,15
1020633,198
1020634,14
1020636,61
1020637,62
1020638,221
1022649,38
1022650,38
1022651,38
1022652,38
1022654,38
1022656,38
1022657,38
1023158,38
1023159,38
1023160,38
1023161,123
1023163,38
1023164,38
1023169,38
1023483,38
1023484,38
1023485,38
1023486,38
1023487,38
1023488,187
1023489,187
1023490,187
1023491,38
1023492,187
1023493,187
1023494,38
1023495,187
1023496,187
1023497,187
1023498,187
1023499,187
1023500,38
1023501,38
1023502,187
1023503,187
1023504,38
1023505,38
1023506,187
1023507,187
1023508,187
1023509,187
1023510,187
1023511,187
1023515,187
1023517,187
1023560,187
1023568,187
1023583,187
1023593,187
1023608,187
1023610,187
1023611,187
1023616,187
1023619,187
1023622,187
1023624,187
1023632,187
1023633,187
1023900,53
1023918,63
1023920,221
1023923,161
1023924,187
1023925,164
1023926,187
1023927,156
1023928,156
1023929,156
1023930,156
1023931,156
1023932,156
1023933,164
1023934,187
1023935,187
1023936,187
1023937,187
1023938,164
1023939,164
1023940,164
1023941,156
1023942,164
1023943,156
1023945,156
1023948,156
1023953,156
1023954,156
1023955,156
1023959,156
1023963,156
1024,166
10240,62
1024033,221
1024034,221
1024035,221
1024036,221
1024037,221
1024038,221
1024039,221
1024040,221
1024042,15
1024043,221
1024044,221
1024045,221
1024046,221
1024047,186
1024048,62
1024049,15
1024050,72
1024051,96
1024052,14
1024054,164
1024056,10
1024067,14
1024068,221
1024069,72
1024070,62
1024071,189
1024072,61
1024073,62
1024076,61
1024087,164
10244,71
10245,71
10246,36
10247,71
1024940,216
1024941,191
1024948,74
1024951,139
1024954,186
1024955,194
1024956,139
1024957,216
1024958,164
1024960,139
1024962,216
1024963,139
1024964,186
1024968,191
1024969,87
1024972,194
1024974,191
1024975,139
1024983,216
1024984,216
1024985,63
1024986,186
1024987,216
1024989,139
1024990,191
1024991,74
1024993,191
1024994,216
1024996,194
1024998,63
1024999,123
1025,191
1025011,194
1025013,216
1025017,191
1025022,216
1025023,12
1025024,191
1025025,109
1025027,191
1025028,109
1025029,194
1025030,191
1025032,74
1025033,216
1025034,139
1025039,140
1025041,139
1025043,191
1025044,164
1025045,194
1025047,194
1025053,139
1025056,191
1025059,74
1025063,194
1025065,191
1025066,216
1025067,12
1025068,191
1025069,65
1025070,139
1025075,191
1025077,129
1025079,194
1025082,186
1025084,65
1025087,194
1025095,139
1025096,74
1025098,109
1025099,164
10251,14
1025100,71
1025102,191
1025105,63
1025108,109
1025113,216
1025115,160
1025116,216
1025119,139
1025122,74
1025123,139
1025124,194
1025126,74
1025127,139
1025128,186
1025129,63
1025134,216
1025136,191
1025137,191
1025140,139
1025143,191
1025144,109
1025149,140
1025150,111
1025151,12
1025154,139
1025155,123
1025156,221
1025158,139
1025159,12
1025161,123
1025162,139
1025163,164
1025165,139
1025166,71
1025167,139
1025168,229
1025170,71
1025172,139
1025173,12
1025174,12
1025175,12
1025176,123
1025177,139
1025179,139
1025180,12
1025181,12
1025182,12
1025183,71
1025185,139
1025187,123
1025189,12
1025190,12
1025191,123
1025192,221
1025193,123
1025194,12
1025195,12
1025198,123
1025200,139
1025201,123
1025203,12
1025204,160
1025205,12
1025206,107
1025207,12
1025208,139
1025210,12
1025212,123
1025213,123
1025218,123
1025219,12
1025220,123
1025221,139
1025222,123
1025223,191
1025224,12
1025225,123
1025227,139
1025229,123
1025230,12
1025231,12
1025232,12
1025235,12
1025236,139
1025237,139
1025238,139
1025239,12
1025240,12
1025241,123
1025242,123
1025245,12
1025246,71
1025248,123
1025249,12
1025250,229
1025252,139
1025253,139
1025257,123
1025258,123
1025261,123
1025262,12
1025263,12
1025268,12
1025269,12
1025270,123
1025271,123
1025272,123
1025274,139
1025275,107
1025276,107
1025277,107
1025278,12
1025279,12
1025280,139
1025281,12
1025282,12
1025283,123
1025285,12
1025286,139
1025288,123
1025289,12
1025290,12
1025291,12
1025293,123
1025294,123
1025296,123
1025297,191
1025299,82
1025301,123
1025302,123
1025304,139
1025305,164
1025306,123
1025309,65
1025311,123
1025312,164
1025313,123
1025314,160
1025315,121
1025316,12
1025318,12
1025319,139
1025320,12
1025321,139
1025322,12
1025323,12
1025324,123
1025325,123
1025326,12
1025329,123
1025331,82
1025333,82
1025334,139
1025335,139
1025337,121
1025338,139
1025339,12
1025340,121
1025341,12
1025343,139
1025344,12
1025345,12
1025346,123
1025347,12
1025348,123
1025349,139
1025350,164
1025351,139
1025352,164
1025353,123
1025354,12
1025355,123
1025356,123
1025357,12
1025358,139
1025359,12
1025360,139
1025361,12
1025362,12
1025363,12
1025364,139
1025365,139
1025366,123
1025368,12
1025369,12
1025370,123
1025371,123
1025372,12
1025373,229
1025374,229
1025375,123
1025377,121
1025378,12
1025379,71
1025380,12
1025382,12
1025383,123
1025384,12
1025385,123
1025386,123
1025387,176
1025389,63
1025390,63
1025393,63
1025395,63
1025396,217
1025397,198
1025399,62
10254,139
1025402,194
1025404,189
1025406,194
1025408,63
1025409,62
1025410,139
1025411,63
1025413,63
1025415,225
1025418,63
1025420,63
1025421,176
1025422,63
1025423,65
1025424,63
1025425,194
1025426,63
1025427,194
1025431,62
1025433,63
1025436,139
1025437,123
1025438,62
1025439,131
1025440,194
1025441,194
1025442,12
1025443,194
1025444,62
1025445,139
1025446,65
1025447,123
1025448,62
1025449,194
1025450,63
1025451,194
1025458,63
1025459,11
1025460,225
1025461,11
1025464,71
1025467,121
1025468,62
1025470,63
1025472,63
1025473,194
1025478,59
1025482,63
1025483,176
1025485,63
1025489,62
1025490,139
1025491,63
1025493,11
1025494,11
1025495,63
1025496,194
1025497,194
1025498,194
10255,71
1025500,121
1025502,2
1025503,194
1025504,63
1025508,63
1025509,225
1025510,121
1025511,11
1025513,62
1025517,194
1025519,123
1025520,63
1025521,11
1025522,11
1025523,63
1025524,194
1025525,194
1025526,59
1025531,139
1025532,121
1025536,65
1025537,63
1025540,121
1025545,11
1025549,217
1025550,194
1025551,198
1025552,63
1025553,63
1025554,63
1025557,194
1025558,63
1025559,63
1025560,38
1025564,139
1025565,176
1025567,5
1025568,121
1025571,187
1025572,187
1025573,187
1025574,187
1025575,187
1025576,187
1025577,156
1025578,156
1025583,156
1025584,187
1025585,187
1025586,156
1025587,156
1025588,187
1025589,187
1025598,156
1025599,156
10256,194
1025626,156
1025629,156
1025637,156
1025648,156
1025649,187
1025652,156
1025654,187
1025656,156
1025657,156
1025663,187
1025664,156
1025668,156
1025675,187
1025678,156
1025682,156
1025685,187
1025689,187
1025690,187
1025691,156
1025692,156
10257,194
1025702,156
1025705,156
1025710,156
1025715,187
1025716,156
1025722,156
1025728,187
1025729,156
1025731,156
1025732,156
1025733,156
1025740,156
1025743,156
1025747,156
1025748,187
1025752,156
1025754,156
1025768,156
1025769,187
1025772,156
1025774,187
1025778,156
1025779,156
1025781,156
1025787,156
1025799,187
1025806,156
1025810,156
1025815,187
1025816,156
1025819,187
1025824,156
1025834,156
1025836,156
1025838,187
1025841,156
1025851,156
1025853,156
1025856,156
1025866,156
1025870,156
1025874,187
1025896,187
1025898,156
10259,139
1025905,156
1025906,156
1025910,156
1025911,187
1025917,156
1025919,156
1025921,156
1025922,156
1025923,156
1025924,156
1025925,187
1025926,156
1025927,156
1025932,156
1025933,156
1025934,156
1025937,156
1025941,156
1025946,156
1025948,156
1025956,156
1025986,187
1025988,156
10260,225
1026002,156
1026015,156
1026016,156
1026020,156
1026023,156
1026027,156
1026034,156
10261,225
1026347,156
1026348,156
1026349,187
1026350,156
1026351,187
1026352,187
1026356,187
1026362,187
1026380,38
1026381,187
1026382,187
1026383,187
1026384,187
1026385,187
1026386,187
1026387,187
1026388,38
1026389,38
1026390,187
1026391,187
1026392,187
1026393,187
1026394,187
1026395,38
1026396,187
1026397,187
1026398,38
1026399,187
10264,166
1026400,38
1026401,38
1026402,187
1026403,187
1026404,38
1026405,187
1026406,38
1026407,38
